title,link,category,content,date
"Penjualan Motor Nasional Ikut Anjlok, Turun Lebih dari 24 Persen",https://www.cnnindonesia.com/otomotif/20250514132545-595-1229042/penjualan-motor-nasional-ikut-anjlok-turun-lebih-dari-24-persen,otomotif,"Pasarsepeda motornasional lagi-lagi mengalami penyusutan pada April 2025. Penurunan penjualan lebih dari 24 persen ketimbang bulan sebelumnya.
Data Asosiasi Industri Sepeda Motor Indonesia (AISI) mencatat, wholesales atau distribusi dari pabrik ke dealer April hanya 406.691 unit, sedangkan Maret 541.684 unit.
Hasil tersebut membuat akumulasi pengiriman roda dua ke tiap dealer lima anggota AISI yaitu Honda, Yamaha, Suzuki, Kawasaki, dan TVS selama Januari-April 2025 berjumlah 2.089.953 unit.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Angka tersebut lebih kecil dari Januari-April 2024 dengan perolehan 2.154.226 unit.

Sementara itu angka ekspor motor buatan dalam negeri ikut merosot pada April 2025 dari semula 49.998 unit menjadi 38.254 unit pada Maret.
Di sisi lain, penurunan pasar juga terjadi pada Industri mobil nasional.Penjualan mobil Indonesia terjun bebas pada April 2025 dengan penurunan nyaris 30 persen dibanding bulan sebelumnya. Selama April, wholesales atau pengiriman mobil dari pabrik ke dealer berjumlah 51.205 unit.
Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) mencatat jika penurunan wholesales pada April mencapai 27,8 persen dari Maret yang memperoleh angka 70.895 unit.
Kendati begitu wholesales April terekam naik dibanding bulan yang sama tahun kemarin yaitu 48.764 unit.

Lalu akumulasi wholesales Januari-April 2025 terekam turun 2,9 persen dari periode serupa tahun lalu, dari 264.014 unit menjadi 256.368 unit.
Penurunan pasar juga terekam pada sektor retail atau penjualan langsung ke konsumen periode April dibanding Maret 2025 dari sebelumnya 76.582 unit menjadi 57.031 unit. Angka ini turun sebesar 25,5 persen.
Masih dalam data yang sama, retail April turun 3,2 persen dibandingkan bulan yang sama tahun sebelumnya, sementara akumulasi retail Januari - April 2025 dibandingkan periode serupa 2024 surut 7,7 persen.
Pada Januari-April 2025, retail puluhan merek mobil di Indonesia hanya 267.514 unit, sedangkan periode 2024 mencapai 289.917 unit.

[Gambas:Video CNN]

",
VinFast Gandeng 4 Mitra Guna Perluas Jaringan Layanan di Filipina,https://www.cnnindonesia.com/otomotif/20250514130334-608-1229027/vinfast-gandeng-4-mitra-guna-perluas-jaringan-layanan-di-filipina,otomotif,"VinFast secara resmi mengumumkan kerja sama dengan empat mitra dalam upaya mencapai visi mendirikan lebih dari 100 bengkel layanan resmi di Filipina pada tahun ini.
Keempat mitra tersebut, masing-masing Goodyear Philippines, Tire King and Rubber Products, Power Tread Services, dan Marcjan Cavite, akan mengoperasikan pusat layanan di seluruh Filipina untuk menyediakan layanan perawatan, perbaikan, dan perawatan kendaraan listrik sesuai standar global VinFast.
Standar yang diterapkan secara ketat tersebut meliputi fasilitas, mesin, peralatan, dan kualifikasi profesional tim teknis. Bengkel-bengkel layanan resmi VinFast ini juga akan memprioritaskan penyediaan layanan dan suku cadang asli.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
CEO VinFast Asia, Pham Sanh Chau mengatakan, kesepakatan dengan para pemain lokal yang berpengalaman dan memahami pasar Filipina merupakan wujud komitmen jangka panjang VinFast dalam mengembangkan ekosistem kendaraan listrik yang menyeluruh.
Perjanjian terbaru ini, melalui kombinasi dengan MoU sebelumnya yang telah ditandatangani bersama JIGA dan Motech, akan menjadi batu loncatan penting bagi VinFast dalam mempercepat pengembangan ekosistem kendaraan listrik di Filipina, serta meningkatkan pengalaman purna jual bagi pelanggan.
""Ini merupakan awal dari kemitraan yang menjanjikan, meletakkan fondasi yang kuat bagi VinFast untuk melayani pelanggan lebih baik dan mendorong gaya hidup ramah lingkungan di seluruh negeri,"" ujar Pham Sanh Chau.
Dalam kerja sama tersebut, VinFast mendukung para mitra melalui program pelatihan personel, konsultasi teknis, dan berbagi pengalaman guna memperluas jaringan bengkel layanan resmi secara cepat.
Hampir setahun sejak memasuki pasar Filipina, VinFast secara bertahap memperluas kehadirannya lewat portofolio model kendaraan listrik pintar, penawaran penjualan yang menarik, dan sistem dukungan purna jual yang terus disempurnakan.
Di seluruh Asia Tenggara, VinFast secara aktif membangun ekosistem berkonsep ""For a Green Future"", dengan fokus terhadap pengembangan bersama infrastruktur pengisian daya dan jaringan layanan. Diterapkan di Vietnam untuk pertama kali, kerangka kerja tersebut kini diperluas ke pasar potensial seperti Filipina.",
"Modifikasi Yamaha Aerox Alpha, Bikin Pangling",https://www.cnnindonesia.com/otomotif/20250505211400-600-1226064/modifikasi-yamaha-aerox-alpha-bikin-pangling,otomotif,"YamahaAEROX ALPHAdengan desain aerodinamika yang tegas, agresif, dan dinamis berhasil tampil sebagai ""Super Sport Scooter"", yang menjadi bagian identitas pengguna muda melalui modifikasi sesuai selera masing-masing.
Filosofi desain motor yang mengusung konsep sporty dan racy layaknya motor balap legendaris Yamaha YZF-R1M, menjadikanAEROX ALPHAsebagai area kreativitas bagi para modifikator untuk menghasilkan karya-karya yang anti-mainstream.
Hal itu dibenarkan oleh pemilik Nakano Garage, Rifky Hidayat. Rifky mengaku, AEROX menjadi salah satu motor yang paling sering dimodifikasi. Menurutnya, sejak generasi pertama hingga AEROX ALPHA diluncurkan, Yamaha selalu menyajikan detail desain yang sporty layaknya line-up motorsport Yamaha yang ikonik.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
""Selain itu, persona penggunanya yang didominasi oleh anak-anak muda semakin menjadikan motor ini sangat cocok untuk dimodifikasi dengan konsep yang stand out maksimal dengan upgrade-upgrade fitur, aksesoris, serta warna dan grafis motor yang lebih mencolok, maupun juga modifikasi simple but catchy dengan tetap menyematkan upgrade fitur yang oke dan mempertahankan aura dari AEROX ALPHA itu sendiri, yang based desainnya sudah sangat maksimal,"" ujar Rifky.
Salah satu modifikasi paling populer adalah pada warna dan grafis motor. Pada aspek ini, para modifikator dapat mengekspresikan seluruh kreativitas dan karakter melalui tampilan warna dan grafis motor yang unik, catchy, sekaligus bikin pangling.
Di Nakano Garage, warna dan grafis AEROX ALPHA dimodifikasi dengan desain yang terinspirasi dari helm mendiang mantan pebalap Yamaha, Noriyuki Haga. Hasilnya, desain grafis berbentuk api dengan warna dominan biru, merah, putih, dan hitam yang menyimbolkan kecepatan dan agresivitas pada motor maupun penggunanya.
Fitur AEROX ALPHA pun bisa ditambah melalui modifikasi, seperti pada bagian front dan rear suspension dengan daya redam yang maksimal, brake caliper dengan daya cengkram yang kuat dan responsif, disc brake dengan durabilitas yang tinggi, hingga tapak ban depan dan belakang yang lebih besar.Selain itu, bagian seperti exhaust (knalpot) turut menjadi area bermain para modifikator, yakni dengan mengubah bentuk dan spek exhaust menjadi lebih sporty dan racy. Sehingga, suara yang dihasilkan jadi lebih nyaring, layaknya motorsport Yamaha saat sedang melintas di sirkuit.
Arena bermain para modifikator lainnya terletak pada aspek aksesoris. Pada lampu bagian depan AEROX ALPHA di Nakano Garage, dipasang lampu biled yang mampu menghasilkan efek visual saat berkendara di malam hari.
Nakano Garage juga menghadirkan tampilan velg dengan ornament six star yang menambah kesan estetik pada modifikasi Aerox Alpha. Modifikasi itu dilengkapi detail tampilan warna hitam pada jok, lengkap dengan aksen warna abu-abu pada bagian tengah motor, serta bantalan kecil di bagian jok belakang dengan aksen cheqeured flag yang racy dan sporty.
PR, YRA & Community Manager PT Yamaha Indonesia Motor Mfg, Rifki Maulana menyatakan bahwa sejak diluncurkan pada 2016, AEROX langsung mencuri perhatian konsumen dari segmen anak-anak muda berkat tampilan desain aerodinamika yang agresif.
Menurut Rifki, tak mengherankan jika AEROX ALPHA menarik minat generasi muda Indonesia untuk menjadikannya sebagai bagian gaya hidup. Hal itu sejalan dengan tren modifikasi AEROX yang masih bertahan hingga sekarang.
""Dengan meluncurnyaAEROX ALPHAyang tampil sebagai Super Sport Scooter masa kini, kami berharap spirit anak-anak muda di Indonesia untuk terus berkarya dan berkreasi lewat modifikasi motor dapat menjadi kultur yang mengakar bagi para pengguna setia Yamaha AEROX ALPHA di Indonesia,"" kata Rifki.
Program Miliarder Yamaha 2025
Tahun ini, Yamaha kembali mengadakan Program Miliarder, memberi kesempatan kepada setiap pembeli sepeda motor Yamaha untuk mendapatkan uang tunai senilai Rp1 miliar tanpa dipotong pajak.
Setiap konsumen yang membeli motor Yamaha pada periode 11 Oktober hingga 30 Juni 2025, akan mendapatkan 1 nomor undian dan berlaku kelipatan. Seluruh pengundian akan dilaksanakan pada Juli 2025.
Informasi terkait partisipasi dalam program undian bisa diperoleh di My Yamaha Motor.
",
Penjualan Mobil April 2025 Anjlok Nyaris 30 Persen,https://www.cnnindonesia.com/otomotif/20250514115705-579-1229002/penjualan-mobil-april-2025-anjlok-nyaris-30-persen,otomotif,"Penjualan mobilIndonesia terjun bebas pada April 2025 dengan penurunan nyaris 30 persen dibanding bulan sebelumnya. Selama April, wholesales atau pengiriman mobil dari pabrik ke dealer berhenti pada angka 51.205 unit.
Gabungan Industri Kendaraan Bermotor Indonesia (Gaikindo) mencatat jika penurunan wholesales pada April mencapai 27,8 persen dari Maret yang memperoleh angka 70.895 unit.
Kendati begitu wholesales April terekam naik dibanding periode sama tahun lalu yaitu 48.764 unit.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Lalu akumulasi wholesales Januari-April 2025 terekam turun 2,9 persen dari periode serupa tahun lalu, dari 264.014 unit menjadi 256.368 unit.
Penurunan pasar juga terekam pada sektor retail atau penjualan langsung ke konsumen periode April dibanding Maret 2025 dari sebelumnya 76.582 unit menjadi 57.031 unit. Angka ini turun sebesar 25,5 persen.
Masih dalam data yang sama, retail April turun 3,2 persen dibandingkan bulan yang sama tahun sebelumnya, sementara akumulasi retail Januari - April 2025 dibandingkan periode serupa 2024 surut 7,7 persen.
Pada Januari-April 2025, retail puluhan merek mobil di Indonesia hanya 267.514 unit, sedangkan periode 2024 mencapai 289.917 unit.

Rekap penjualan retail dan wholesales pada kuartal I (Januari-Maret 2025) juga terekam lesu dibanding periode yang sama 2024.
Pada tiga bulan pertama 2025 puluhan produsen hanya melego 210.483 unit untuk retail dan wholesales 205.160 unit. Sementara Januari-Maret 2024 memperoleh 231.027 unit untuk retail dan 215.250 unit wholesales.",
"Mobil Listrik Seal Mengeluarkan Asap di Garasi, BYD Buka Suara",https://www.cnnindonesia.com/otomotif/20250514094159-603-1228929/mobil-listrik-seal-mengeluarkan-asap-di-garasi-byd-buka-suara,otomotif,"BYD Indonesiabuka suara terkait kasus kebakaran yang dialami salah satu konsumen pengguna mobil listrik Seal di kawasan Jakarta Barat, Selasa (13/5).
""Dan perlu kami klarifikasi bahwa yang terjadi adalah insiden asap dan bukan berasal dari api seperti beberapa foto yang beredar, di mana memperlihatkan pantulan lampu mobil berwarna merah pada asap tersebut,"" kata Luther T Panjaitan, Head of Marketing PR and Government Relation BYD Motor Indonesia melalui pesan singkat, Selasa (13/5) sore.
Luther tak mengurai lebih lanjut insiden tersebut. Ia hanya menyatakan jika musibah itu telah teratasi berkat dukungan semua pihak. Selain itu Seal milik konsumen yang mengeluarkan asap juga telah dijemput oleh teknisi BYD.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Saat ini kata dia pihak BYD tengah melakukan investigasi untuk menemukan penyebab salah satu produk mereka yang tiba-tiba keluar asap kala parkir tersebut.
""Saat ini timaftersalesBYD sedang melakukan investigasi menyeluruh agar dapat melakukan identifikasi permasalahan secara rinci dan menemukan penyebab dari masalah tersebut,"" ucap dia.
""Mudah-mudahan dapat segera kami informasikan ke publik,"" tutur Luther menambahkan.
Luther menambahkan BYD mengaku prihatin serta memohon maaf atas ketidaknyamanan yang terjadi pada konsumen.

BYDSeal yang tengah parkir di Jalan Katalis, Kota Bambu Utara, Palmerah, Jakarta Barat tiba-tiba mengeluarkan asap disertai api, Selasa (13/5). Kejadian itu sekitar pukul 04.18 WIB.
Gulkarmat Jakbar langsung menurunkan enam unit kendaraan pemadam dengan 30 personel untuk memadamkan api.
Kepala Seksi Operasi Suku Dinas Penanggulangan Kebakaran dan Penyelamatan (Gulkarmat) Jakarta Barat, Syarifudin mengatakan mobil terbakar diduga karena korsleting baterai.
""Mobil di garasi rumah tidak terpakai selama 3 hari tiba - tiba mengeluarkan asap. Diduga karena fenomena listrik pada baterai mobil listrik,"" kata Syarifudin.
Menurutnya berdasarkan informasi yang dihimpun juga terdengar adanya ledakan dari mobil listrik yang diimpor dalam bentuk CBU dari China itu.
""Terdengar ledakan, kemudian pemilik melapor dengan menelpon ke Sektor Kembangan dan langsung ditindaklanjuti petugas,"" ucap Syarifudin.

[Gambas:Video CNN]
",
Mobil Pintu Gullwing Wuling Mampir ke Malaysia setelah Indonesia,https://www.cnnindonesia.com/otomotif/20250514090930-603-1228919/mobil-pintu-gullwing-wuling-mampir-ke-malaysia-setelah-indonesia,otomotif,"Mobil konsepWulingyang dinamakan Light of Asean muncul di Malaysia dalam perhelatan Malaysia Autoshow (MAS) 2025. Pengenalannya dilakukan setelah mobil pintu gullwing itu mampir ke Indonesia pada Februari atau bertepatan pameran Indonesia Internasional Motor Show (IIMS) 2025.
Wuling cuma memperkenalkan Light of Asean di Malaysia, tanpa membocorkan kapan Light of Asean diproduksi dan dijual.
""Konsep ini kemungkinan besar tidak akan diproduksi massal. Ini hanya sebagai bentuk perwujudan visi perusahaan untuk memperluas pasar di Asean, dan membuat dunia jatuh cinta dengan energi baru dari Wuling,"" tulis keterangan resmi perusahaan, dikutip Rabu (14/5).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Model konsep ini muncul kali pertama di dunia melalui Pameran Ekonomi ASEAN ke-21 di Nanning, China pada 24 September 2024.
Selain Indonesia dan Thailand, Wuling dipahami telah melebarkan sayap ke Malaysia. Dalam waktu dekat Wuling akan merilis mobil listrik Bingo EV di sana.

Wuling menamai mobil konsepnya Light of ASEAN bukan tanpa makna. Sedan listrik menjadi perwujudan visi Wuling menghadirkan inovasi kendaraan listrik cerdas dan berkelanjutan secara global.
Selain itu mobil konsep ini juga membuktikan Wuling menganggap ASEAN memiliki peran strategis untuk perusahaan.
Salah satu inovasi utama di Light of ASEAN adalah ultra-low aerodynamic drag yang dikatakan hanya 0,18 Cd. Aerodinamika mutakhir ini disebut membuat mobil semakin hemat energi dan meningkatkan performa secara keseluruhan.

Light of ASEAN punya desain inovatif lainnya, mulai dari strukturcross-star conedi area depan, pintu bergaya sayap camar (gullwing doors), hingga spoiler belakang yang tampak melayang.
Sementara kabinnya didesain menggunakan konsep Zero Gravity Dual Mode, yang memisahkan area pengemudi dengan penumpang buat meningkatkan kenyamanan dan fungsionalitas.
Kala dipamerkan di Tanah Air, Arif Pramadana, Vice President Motors menjelaskan mobil konsep ini pertama kali melakukan debut di Asia Tenggara melalui IIMS tahun ini.
[Gambas:Video CNN]

",
"Nissan PHK 20 Ribu Pekerja Usai Rugi Rp74,9 T",https://www.cnnindonesia.com/otomotif/20250513171722-579-1228817/nissan-phk-20-ribu-pekerja-usai-rugi-rp749-t,otomotif,"Nissan Motor Coberencana melakukan pemutusan hubungan kerja (PHK) kepada 20 ribu pegawai usai mencatatkan rugi bersih US$4,5 miliar atau Rp74,9 triliun (asumsi kurs Rp16.645 per dolar AS).
""Kami tidak akan melakukan ini (PHK 20 ribu karyawan) jika tidak diperlukan untuk bertahan hidup,"" kata CEO Nissan Ivan Espinosa, dikutip dariAFP, Selasa (13/5).
Kerugian pabrik mobil asal Jepang itu dicatatkan pada kuartal I 2025. Jumlahnya bahkan diklaim menjadi yang terbesar sejak 1999-2000 silam.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Nissan pun tak merinci berapa laba bersih yang mereka kantongi sampai Maret 2025 ini. Espinosa Dkk hanya berharap bisa meraup penjualan bersih senilai 12,5 triliun yen.
Di lain sisi, Espinosa mengeluhkan dampak dari kebijakan tarif resiprokal yang ditetapkan Presiden AS Donald Trump.
""Ketidakpastian dari tarif AS membuat kami sulit memperkirakan secara rasional proyeksi laba operasional dan laba bersih dalam setahun penuh. Oleh karena itu, kami tidak menyebutkan angka-angka tersebut,"" dalih bos Nissan itu.
Analis Bloomberg Intelligence Tatsuo Yoshida memprediksi Nissan menjadi produsen mobil yang paling terdampak tarif Trump ketimbang kompetitor lain di Jepang. Ini mengacu pada perilaku konsumennya yang disebut lebih sensitif terhadap harga dibandingkan pabrikan lain.

Tak hanya dilema atas tarif AS, Nissan disebut-sebut kalah saing dengan kendaraan listrik (EV) China. Ini yang membuat mereka bertekad meluncurkan sejumlah kendaraan berbasis energi baru demi memperkuat pasar di Tiongkok.
PHK juga bukan satu-satunya cara yang ditempuh Nissan agar selamat. Mereka juga akan merampingkan pabrik kendaraan dari 17 menjadi 10 pada 2027 mendatang.
Selain itu, Espinosa mengaku tetap terbuka dengan opsi merger dengan Honda yang sempat gagal maupun mitra lain. Rencana penggabungan kedua perusahaan Jepang itu batal pada Februari 2025 lalu karena Honda ingin Nissan menjadi anak perusahaannya.
",
PT Pindad Resmi Gandeng Perusahaan Otomotif Korea Garap Mobil Nasional,https://www.cnnindonesia.com/otomotif/20250513144314-579-1228754/pt-pindad-resmi-gandeng-perusahaan-otomotif-korea-garap-mobil-nasional,otomotif,"Pabrik mobil Korea Selatan, KG Mobility Corp mengumumkan bahwa mereka telah bermitra denganPT Pindaduntuk berkolaborasi dalam proyek mobil dan bus listrik nasional. Selain pasar domestik, kendaraan juga akan dipasok ke sejumlah negara di Asia Tenggara.
Untuk diketahui kedua perusahaan sepakat dan telah menandatangani perjanjian awal (HoA) dengan PT Pindad di kantor pusatnya di Bandung, Indonesia Kamis (8/5) yang dihadiri Ketua KG Mobility Kwak Jea-sun dan CEO PT Pindad Sigit Santosa dikutip dari media Korea, Yonhap, Selasa (13/5).
Poin dari kesepakatan itu yakni KG Mobility akan mendukung PT Pindad dengan evaluasi, teknologi, dan rekayasa produk kendaraan.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Kedua pihak akan berkolaborasi dalam memperluas skala proyek produksi mobil dan bus listrik nasional PT Pindad yang sedang berlangsung di Indonesia untuk mencapai kapasitas 200 ribu unit.
Tahun lalu, KG Mobility mengekspor 1.060kitknock-downuntuk kendaraan sport (SUV) Rexton ke Indonesia, dan berencana untuk meningkatkan pengiriman menjadi 3.000 unit tahun ini.

KG Mobility mengatakan kemitraan tersebut merupakan bagian dari upaya perusahaan untuk berekspansi ke pasar-pasar berkembang.
""Sebagai pasar otomotif terbesar di Asia Tenggara, Indonesia memiliki potensi pertumbuhan penjualan kendaraan yang signifikan, dan kami akan berupaya keras untuk memperluas penjualan melalui strategi pemasaran dan daya saing produk kami yang berbeda,"" tutup Kwak.
[Gambas:Video CNN]

",
Chery Resmikan Dealer ke-47 di Bekasi,https://www.cnnindonesia.com/otomotif/20250513141928-592-1228747/chery-resmikan-dealer-ke-47-di-bekasi,otomotif,"Chery Sales Indonesia (CSI) kembali meresmikan jaringan penjualan terbaru, kali ini berlokasi di Bekasi Jawa Barat. Menggandeng Artha Group, dealer ke-47 ini diklaim sebagai yang terbesar di wilayah Jabodetabek.
Menurut Rifkie Setiawan, Head of Brand Department CSI, dealer ini merupakan bentuk komitmen perusahaan dalam memperluas layanan Chery di Provinsi Jawa Barat, khususnya di Bekasi dan sekitarnya.
""Kami yakin bahwa dealer baru ini akan berperan penting dalam memenuhi kebutuhan mobilitas masyarakat Bekasi dan sekitarnya dengan menghadirkan ragam SUV premium Chery yang stylish, performa tangguh, dan efisien, serta layanan terbaik,"" kata Rifkie dalam keterangan tertulis, Selasa (13/5).
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT

Dealer dengan nama Chery Arta Bekasi Barat tersebut menempati lokasi strategis di Jalan Jendral Sudirman No.1, Kranji, Kota Bekasi, Jawa Barat.
Dealer ini dibangun di atas lahan seluas 2.365 m² dengan bangunan yang luasnya mencapai 2.337 m². Di sana, akan tersedia layanan 3S (Sales, Service, Spare-part), baik untuk mobil konvensional dan berbasis listrik merek Chery.
Selain itu dealer juga memiliki area display untuk memajang sejumlah model andalan seperti OMODA E5 & J6, Chery TIGGO Cross, hingga Chery TIGGO 8 CSH yang sebentar lagi akan meluncur di Tanah Air.

""Peresmian dealer ini merupakan salah satu bentuk keseriusan Chery dalam memberikan pilihan kendaraan terbaik untuk warga Kota Bekasi dan sekitarnya, dan Arta Group sangat mendukung semangat optimistis ini,"" tutur Wilson Suryahusada, CEO Arta Motor Group.
Melalui dealer terbaru, Rifkie menambahkan perusahaan optimistis penjualan bakal semakin meningkat dari semula 1.500 unit per bulan menuju 2.000 unit.
""Kami juga mengucapkan terima kasih kepada semua pihak yang telah memberikan dukungan dalam mewujudkan kehadiran Chery di wilayah ini,"" ucap Rifkie.
",
VIDEO: Ada yang Unik di Dealer Premium Retail Next BMW PIK,https://www.cnnindonesia.com/otomotif/20250513122850-583-1228711/video-ada-yang-unik-di-dealer-premium-retail-next-bmw-pik,otomotif,"BMW Group Indonesia meresmikan dealer bergaya premium terbaru di kawasan Pantai Indah Kapuk (PIK) pada Rabu (7/5).
Dealer ini dibangun bekerja sama dengan grup dealer Eurokars dan menghabiskan investasi sebesar Rp200 miliar.
Berdiri di atas lahan seluas 3.258 m², dealer ini menjadishowroomgabungan pertama BMW dan Mini yang mengusung konsep Retail.Next di Indonesia.
Fasilitas dealer mencakup 12 area display kendaraan, 11workbaydi area bengkel, serta 4charging stationuntuk pelanggan kendaraan listrik BMW dan Mini.
Lars Nielsen,Managing DirectorBMW Group Asia, menyatakan bahwa konsep Retail.Next merupakan bagian dari transformasi dan ambisi jangka panjang perusahaan.
Ia juga mengungkapkan bahwa BMW akan meluncurkan 12 fasilitas Retail.Next di berbagai wilayah Indonesia sepanjang tahun ini.",
"Pelat Nomor Belakang Jatuh dan Hilang, Apakah Tetap Kena Tilang?",https://www.cnnindonesia.com/otomotif/20250512191253-579-1228585/pelat-nomor-belakang-jatuh-dan-hilang-apakah-tetap-kena-tilang,otomotif,"Salah satu bidikan kepolisian untuk kasus pelanggaran lalu lintas terkaitpelat nomoradalah tidak terpasang di bagian belakang.
Lantas, jika pelat nomor jatuh tanpa disadari dan hilang, apakah tetap ditilang?
Untuk diketahui pelat nomor atau Tanda Nomor Kendaraan Bermotor (TNKB) merupakan legalitas resmi yang diberikan kepolisian untuk sebuah kendaraan bermotor. Pabrikan kendaraan bermotor sendiri menyediakan dua dudukan pelat nomor yaitu di depan dan di belakang.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Di sisi lain, sejumlah pengendara roda dua kadang terlihat tidak menggunakan pelat nomor belakang, tapi sebetulnya itu bukan serta merta hanya ingin terlihat berbeda. Dalam beberapa kasus, ada juga pengendara yang mengalami sial yaitu baut pelat nomor lepas, kemudian TNKB tersebut jatuh tanpa disadari.

Menyikapi hal tersebut, Kepala Subdirektorat Penegakan Hukum (Kasubdit Gakkum) Ditlantas Polda Metro Jaya AKBP Ojo Ruslani mengatakan polisi sebetulnya punya standarisasi sebelum melakukan tilang.
Saat menemukan kasus demikian, kata Ojo, petugas terlebih dahulu akan menanyakan sebab mengapa pengendara tak menggunakan pelat belakang. Dari sana, polisi akan menilai apakah pengendara itu berkata jujur, atau hanya modus untuk menghindari tilang.
""Tapi kami di jalan juga bisa paham mana yang modus mana yang betul-betul hilang, selektif lah,"" kata Ojo melalui pesan singkat.
Ia menegaskan pengendara yang tidak bisa secara sembarang memberikan alasan sepeda motornya tak memiliki pelat nomor belakang. Menurutnya semua alasan perlu dibuktikan secara logika untuk mencegah prilaku yang sama oleh pengendara lain.
""Kalau ngaku jatuh semua, tidak berhasil dong penindakan. Kan bisa segera minta cetak ulang ke Samsat dengan menunjukkan STNK kalau memang hilang betul sehingga tidak dibiarkan kosong. Jangan sampai alasan, pagi belum sempat, banyak alasan pastinya nanti,"" ucap Ojo.
Ojo melanjutkan pengendara dianjurkan untuk segera membuat pelat nomor baru jika TNKB terpasang benar-benar hilang. Kata dia cetak ulang TNKB mudah dilakukan di Samsat.
Lebih lanjut, Ojo mengungka pada beberapa pelanggaran terkait pelat nomor yang dapat menjadi incaran polisi untuk ditindak.

Pertama hanya memasang pelat nomor di depan, tapi yang belakang tidak dipasang.
Kemudian pemasangan pelat nomor tidak pada tempat semestinya, misal pada sepeda motor kerap dijumpai pelat nomor menempel di area sepatbor depan atau kolong sepatbor belakang, dan di mobil pengemudi kerap memasang pelat di dalam kabin dekat dasbor maupun kaca belakang.
Selanjutnya tilang juga akan dilakukan bila pengendara kedapatan memodifikasi tampilan pelat nomor, atau sekadar menutupi angka pelat untuk menghindari jerat tilang CCTV atau ETLE.
Menurut Ojo penggunaan pelat nomor tak sesuai spesifikasi dan diletakkan tidak pada tempatnya adalah bentuk kesalahan.
Mereka dianggap melanggar Pasal 280 UU LLAJ (Undang-Undang Lalu Lintas dan Angkutan Jalan). Bunyinya, setiap orang yang mengemudikan kendaraan bermotor di Jalan yang tidak dipasangi Tanda Nomor Kendaraan Bermotor yang ditetapkan oleh Kepolisian Negara Republik Indonesia.
Kemudian Pasal 68 ayat 1 UU LLAJ (Undang-Undang Lalu Lintas dan Angkutan Jalan), yaitu Setiap Kendaraan Bermotor yang dioperasikan di Jalan wajib dilengkapi dengan Surat Tanda Nomor Kendaraan dan Tanda Nomor Kendaraan.
Pengendara juga dapat dikenakan sanksi yaitu pidana kurungan paling lama dua bulan atau denda paling banyak Rp500 ribu.

",
"Rugi Terus, Nissan PHK 10 Ribu Karyawan",https://www.cnnindonesia.com/otomotif/20250512203530-579-1228600/rugi-terus-nissan-phk-10-ribu-karyawan,otomotif,"Nissandikabarkan berencana memangkas 10 ribu pekerjaan lagi di seluruh dunia. Pada 2020 Nissan sempat PHK sebanyak 20 ribu karyawan.
Kabar ini ramai diberitakan media Jepang, Senin (12/5), atau sehari sebelum produsen mobil yang akan melaporkan rekor keuangan pada Selasa. Nissan Motor Co disebut mengalami kerugian fiskal sekitar US$5 miliar atau Rp82 T.
Sementara itu, NHK memberitakan selain keputusan itu, perusahaan pada November 2025 juga akan merumahkan 9.000 posisi, artinya Nissan sekarang bertujuan untuk mengurangi total tenaga kerjanya sekitar 15 persen secara global.
ADVERTISEMENT
SCROLL TO CONTINUE WITH CONTENT
Nissan, yang rencananya akan bergabung dengan Honda gagal awal tahun ini, menolak mengomentari laporan yang juga muncul seperti diberitakan Nikkei.
Nissan tengah berjuang untuk bangkit dari keterpurukan. Perusahaan terlilit hutang dan terlibat dalam rencana restrukturisasi bisnis yang sulit.
Seperti banyak perusahaan sejenis, Nissan merasa sulit untuk bersaing dengan merek kendaraan listrik lokal di Tiongkok, sementara labanya sekarang terancam oleh tarif perdagangan AS.

Nissan mengalami banyak batu rintangan sejak penangkapan mantan bos Carlos Ghosn pada 2018. Ghosn kemudian melarikan diri dari Jepang dan kini bersembunyi ke Lebanon, dan kemudian ke Brasil.
Saham Nissan telah anjlok hampir 40 persen selama setahun terakhir, hingga akhirnya menunjuk seorang CEO baru pada Maret.
",
